Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2022-01-04,10:00:00,Suape,PE06,NO2,2.01,ug/m3,Automática
2022-01-04,05:00:00,Suape,PE06,NO2,2.45,ug/m3,Automática
2022-01-04,07:00:00,Suape,PE06,NO2,2.54,ug/m3,Automática
2022-01-04,17:00:00,Suape,PE06,NO2,2.88,ug/m3,Automática
2022-01-04,03:00:00,Suape,PE06,NO2,3.02,ug/m3,Automática
2022-01-04,06:00:00,Suape,PE06,NO2,3.17,ug/m3,Automática
2022-01-04,19:00:00,Suape,PE06,NO2,3.17,ug/m3,Automática
2022-01-04,18:00:00,Suape,PE06,NO2,3.24,ug/m3,Automática
2022-01-04,20:00:00,Suape,PE06,NO2,3.29,ug/m3,Automática
2022-01-04,00:00:00,Suape,PE06,NO2,3.79,ug/m3,Automática
2022-01-04,22:00:00,Suape,PE06,NO2,9.56,ug/m3,Automática
2022-01-04,23:00:00,Suape,PE06,NO2,11.18,ug/m3,Automática
2022-01-04,22:00:00,Suape,PE06,SO2,5.4,ug/m3,Automática
2022-01-04,00:00:00,Suape,PE06,SO2,5.47,ug/m3,Automática
2022-01-04,07:00:00,Suape,PE06,SO2,5.64,ug/m3,Automática
2022-01-04,21:00:00,Suape,PE06,SO2,5.64,ug/m3,Automática
2022-01-04,23:00:00,Suape,PE06,SO2,6.0,ug/m3,Automática
2022-01-04,10:00:00,Suape,PE06,SO2,6.06,ug/m3,Automática
2022-01-04,04:00:00,Suape,PE06,SO2,6.09,ug/m3,Automática
2022-01-04,19:00:00,Suape,PE06,SO2,6.11,ug/m3,Automática
2022-01-04,06:00:00,Suape,PE06,SO2,6.2,ug/m3,Automática
2022-01-04,11:00:00,Suape,PE06,SO2,6.2,ug/m3,Automática
2022-01-04,05:00:00,Suape,PE06,SO2,6.21,ug/m3,Automática
2022-01-04,20:00:00,Suape,PE06,SO2,6.29,ug/m3,Automática
2022-01-04,18:00:00,Suape,PE06,SO2,6.82,ug/m3,Automática
2022-01-04,01:00:00,Suape,PE06,SO2,7.4,ug/m3,Automática
2022-01-04,17:00:00,Suape,PE06,SO2,7.43,ug/m3,Automática
2022-01-04,12:00:00,Suape,PE06,SO2,7.62,ug/m3,Automática
2022-01-04,15:00:00,Suape,PE06,SO2,8.04,ug/m3,Automática
2022-01-04,13:00:00,Suape,PE06,SO2,8.08,ug/m3,Automática
2022-01-04,16:00:00,Suape,PE06,SO2,8.11,ug/m3,Automática
2022-01-04,14:00:00,Suape,PE06,SO2,8.44,ug/m3,Automática
2022-01-04,09:00:00,Suape,PE06,SO2,9.05,ug/m3,Automática
2022-01-04,08:00:00,Suape,PE06,SO2,9.83,ug/m3,Automática
2022-01-05,09:00:00,Suape,PE06,CO,0.032,ug/m3,Automática
2022-01-05,10:00:00,Suape,PE06,CO,0.036,ug/m3,Automática
2022-01-05,02:00:00,Suape,PE06,CO,0.041,ug/m3,Automática
2022-01-05,08:00:00,Suape,PE06,CO,0.042,ug/m3,Automática
2022-01-05,11:00:00,Suape,PE06,CO,0.049,ug/m3,Automática
2022-01-05,15:00:00,Suape,PE06,CO,0.056,ug/m3,Automática
2022-01-05,14:00:00,Suape,PE06,CO,0.058,ug/m3,Automática
2022-01-05,13:00:00,Suape,PE06,CO,0.059,ug/m3,Automática
2022-01-05,07:00:00,Suape,PE06,CO,0.061,ug/m3,Automática
2022-01-05,01:00:00,Suape,PE06,CO,0.062,ug/m3,Automática
2022-01-05,04:00:00,Suape,PE06,CO,0.062,ug/m3,Automática
2022-01-05,16:00:00,Suape,PE06,CO,0.064,ug/m3,Automática
2022-01-05,19:00:00,Suape,PE06,CO,0.068,ug/m3,Automática
2022-01-05,06:00:00,Suape,PE06,CO,0.07,ug/m3,Automática
2022-01-05,12:00:00,Suape,PE06,CO,0.071,ug/m3,Automática
2022-01-05,17:00:00,Suape,PE06,CO,0.071,ug/m3,Automática
2022-01-05,18:00:00,Suape,PE06,CO,0.073,ug/m3,Automática
2022-01-05,22:00:00,Suape,PE06,CO,0.075,ug/m3,Automática
2022-01-05,20:00:00,Suape,PE06,CO,0.076,ug/m3,Automática
2022-01-05,23:00:00,Suape,PE06,CO,0.077,ug/m3,Automática
2022-01-05,00:00:00,Suape,PE06,CO,0.077,ug/m3,Automática
2022-01-05,05:00:00,Suape,PE06,CO,0.078,ug/m3,Automática
2022-01-05,21:00:00,Suape,PE06,CO,0.081,ug/m3,Automática
2022-01-05,03:00:00,Suape,PE06,CO,3.737,ug/m3,Automática
2022-01-05,17:00:00,Suape,PE06,MP10,8.0,ug/m3,Automática
2022-01-05,23:00:00,Suape,PE06,MP10,10.0,ug/m3,Automática
2022-01-05,11:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-05,12:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-05,13:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-05,21:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-05,07:00:00,Suape,PE06,MP10,14.0,ug/m3,Automática
2022-01-05,14:00:00,Suape,PE06,MP10,14.0,ug/m3,Automática
2022-01-05,19:00:00,Suape,PE06,MP10,14.0,ug/m3,Automática
2022-01-05,09:00:00,Suape,PE06,MP10,15.0,ug/m3,Automática
2022-01-05,10:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-05,15:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-05,16:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-05,02:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-05,20:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-05,00:00:00,Suape,PE06,MP10,18.0,ug/m3,Automática
2022-01-05,18:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-05,22:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-05,01:00:00,Suape,PE06,MP10,21.0,ug/m3,Automática
2022-01-05,08:00:00,Suape,PE06,MP10,22.0,ug/m3,Automática
2022-01-05,05:00:00,Suape,PE06,MP10,23.0,ug/m3,Automática
2022-01-05,04:00:00,Suape,PE06,MP10,25.0,ug/m3,Automática
2022-01-05,03:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-05,06:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-05,09:00:00,Suape,PE06,NO2,1.53,ug/m3,Automática
2022-01-05,15:00:00,Suape,PE06,NO2,2.03,ug/m3,Automática
2022-01-05,14:00:00,Suape,PE06,NO2,2.35,ug/m3,Automática
2022-01-05,16:00:00,Suape,PE06,NO2,2.57,ug/m3,Automática
2022-01-05,04:00:00,Suape,PE06,NO2,2.59,ug/m3,Automática
2022-01-05,21:00:00,Suape,PE06,NO2,2.72,ug/m3,Automática
2022-01-05,23:00:00,Suape,PE06,NO2,2.88,ug/m3,Automática
2022-01-05,03:00:00,Suape,PE06,NO2,3.03,ug/m3,Automática
2022-01-05,05:00:00,Suape,PE06,NO2,3.11,ug/m3,Automática
2022-01-05,06:00:00,Suape,PE06,NO2,3.21,ug/m3,Automática
2022-01-05,00:00:00,Suape,PE06,NO2,3.23,ug/m3,Automática
2022-01-05,17:00:00,Suape,PE06,NO2,3.26,ug/m3,Automática
2022-01-05,20:00:00,Suape,PE06,NO2,3.28,ug/m3,Automática
2022-01-05,13:00:00,Suape,PE06,NO2,3.35,ug/m3,Automática
2022-01-05,22:00:00,Suape,PE06,NO2,4.0,ug/m3,Automática
2022-01-05,08:00:00,Suape,PE06,NO2,4.04,ug/m3,Automática
2022-01-05,07:00:00,Suape,PE06,NO2,4.25,ug/m3,Automática
2022-01-05,19:00:00,Suape,PE06,NO2,6.3,ug/m3,Automática
2022-01-05,18:00:00,Suape,PE06,NO2,7.12,ug/m3,Automática
2022-01-05,11:00:00,Suape,PE06,SO2,8.7,ug/m3,Automática
2022-01-05,12:00:00,Suape,PE06,SO2,8.94,ug/m3,Automática
2022-01-05,01:00:00,Suape,PE06,SO2,9.0,ug/m3,Automática
2022-01-05,10:00:00,Suape,PE06,SO2,9.02,ug/m3,Automática
2022-01-05,20:00:00,Suape,PE06,SO2,9.52,ug/m3,Automática
2022-01-05,06:00:00,Suape,PE06,SO2,9.68,ug/m3,Automática
2022-01-05,16:00:00,Suape,PE06,SO2,9.72,ug/m3,Automática
2022-01-05,19:00:00,Suape,PE06,SO2,9.74,ug/m3,Automática
2022-01-05,07:00:00,Suape,PE06,SO2,9.75,ug/m3,Automática
2022-01-05,09:00:00,Suape,PE06,SO2,9.75,ug/m3,Automática
2022-01-05,17:00:00,Suape,PE06,SO2,9.79,ug/m3,Automática
2022-01-05,00:00:00,Suape,PE06,SO2,9.79,ug/m3,Automática
2022-01-05,21:00:00,Suape,PE06,SO2,9.88,ug/m3,Automática
2022-01-05,23:00:00,Suape,PE06,SO2,9.93,ug/m3,Automática
2022-01-05,18:00:00,Suape,PE06,SO2,9.94,ug/m3,Automática
2022-01-05,15:00:00,Suape,PE06,SO2,9.96,ug/m3,Automática
2022-01-05,04:00:00,Suape,PE06,SO2,10.05,ug/m3,Automática
2022-01-05,14:00:00,Suape,PE06,SO2,10.09,ug/m3,Automática
2022-01-05,05:00:00,Suape,PE06,SO2,10.13,ug/m3,Automática
2022-01-05,08:00:00,Suape,PE06,SO2,10.32,ug/m3,Automática
2022-01-05,13:00:00,Suape,PE06,SO2,12.79,ug/m3,Automática
2022-01-05,22:00:00,Suape,PE06,SO2,14.23,ug/m3,Automática
2022-01-06,18:00:00,Suape,PE06,CO,0.4,ug/m3,Automática
2022-01-06,00:00:00,Suape,PE06,CO,0.407,ug/m3,Automática
2022-01-06,22:00:00,Suape,PE06,CO,0.408,ug/m3,Automática
2022-01-06,23:00:00,Suape,PE06,CO,0.408,ug/m3,Automática
2022-01-06,21:00:00,Suape,PE06,CO,0.417,ug/m3,Automática
2022-01-06,20:00:00,Suape,PE06,CO,0.43,ug/m3,Automática
2022-01-06,11:00:00,Suape,PE06,CO,0.435,ug/m3,Automática
2022-01-06,12:00:00,Suape,PE06,CO,0.435,ug/m3,Automática
2022-01-06,13:00:00,Suape,PE06,CO,0.445,ug/m3,Automática
2022-01-06,10:00:00,Suape,PE06,CO,0.446,ug/m3,Automática
2022-01-06,06:00:00,Suape,PE06,CO,0.473,ug/m3,Automática
2022-01-06,07:00:00,Suape,PE06,CO,0.474,ug/m3,Automática
2022-01-06,09:00:00,Suape,PE06,CO,0.49,ug/m3,Automática
2022-01-06,05:00:00,Suape,PE06,CO,0.493,ug/m3,Automática
2022-01-06,01:00:00,Suape,PE06,CO,0.502,ug/m3,Automática
2022-01-06,19:00:00,Suape,PE06,CO,0.506,ug/m3,Automática
2022-01-06,08:00:00,Suape,PE06,CO,0.522,ug/m3,Automática
2022-01-06,17:00:00,Suape,PE06,CO,0.522,ug/m3,Automática
2022-01-06,14:00:00,Suape,PE06,CO,0.544,ug/m3,Automática
2022-01-06,02:00:00,Suape,PE06,CO,0.575,ug/m3,Automática
2022-01-06,16:00:00,Suape,PE06,CO,0.575,ug/m3,Automática
2022-01-06,15:00:00,Suape,PE06,CO,0.625,ug/m3,Automática
2022-01-06,10:00:00,Suape,PE06,MP10,7.0,ug/m3,Automática
2022-01-06,05:00:00,Suape,PE06,MP10,8.0,ug/m3,Automática
2022-01-06,19:00:00,Suape,PE06,MP10,8.0,ug/m3,Automática
2022-01-06,20:00:00,Suape,PE06,MP10,8.0,ug/m3,Automática
2022-01-06,06:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,08:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,09:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,11:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,13:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,23:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,00:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-06,22:00:00,Suape,PE06,MP10,10.0,ug/m3,Automática
2022-01-06,07:00:00,Suape,PE06,MP10,11.0,ug/m3,Automática
2022-01-06,21:00:00,Suape,PE06,MP10,11.0,ug/m3,Automática
2022-01-06,12:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-06,01:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-06,04:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-06,03:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-06,17:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-06,02:00:00,Suape,PE06,MP10,18.0,ug/m3,Automática
2022-01-06,18:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-06,05:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,08:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,10:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,11:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,13:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,19:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-06,21:00:00,Suape,PE06,MP2.5,1.0,ug/m3,Automática
2022-01-06,02:00:00,Suape,PE06,MP2.5,2.0,ug/m3,Automática
2022-01-06,04:00:00,Suape,PE06,MP2.5,2.0,ug/m3,Automática
2022-01-06,22:00:00,Suape,PE06,MP2.5,2.0,ug/m3,Automática
2022-01-06,07:00:00,Suape,PE06,MP2.5,4.0,ug/m3,Automática
2022-01-06,23:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-06,22:00:00,Suape,PE06,NO2,0.72,ug/m3,Automática
2022-01-06,15:00:00,Suape,PE06,NO2,0.86,ug/m3,Automática
2022-01-06,13:00:00,Suape,PE06,NO2,1.39,ug/m3,Automática
2022-01-06,07:00:00,Suape,PE06,NO2,1.65,ug/m3,Automática
2022-01-06,00:00:00,Suape,PE06,NO2,1.87,ug/m3,Automática
2022-01-06,21:00:00,Suape,PE06,NO2,1.93,ug/m3,Automática
2022-01-06,18:00:00,Suape,PE06,NO2,2.2,ug/m3,Automática
2022-01-06,11:00:00,Suape,PE06,NO2,2.24,ug/m3,Automática
2022-01-06,20:00:00,Suape,PE06,NO2,2.3,ug/m3,Automática
2022-01-06,12:00:00,Suape,PE06,NO2,2.35,ug/m3,Automática
2022-01-06,23:00:00,Suape,PE06,NO2,2.45,ug/m3,Automática
2022-01-06,09:00:00,Suape,PE06,NO2,2.57,ug/m3,Automática
2022-01-06,04:00:00,Suape,PE06,NO2,2.68,ug/m3,Automática
2022-01-06,06:00:00,Suape,PE06,NO2,2.9,ug/m3,Automática
2022-01-06,03:00:00,Suape,PE06,NO2,3.08,ug/m3,Automática
2022-01-06,14:00:00,Suape,PE06,NO2,3.38,ug/m3,Automática
2022-01-06,10:00:00,Suape,PE06,NO2,3.73,ug/m3,Automática
2022-01-06,16:00:00,Suape,PE06,NO2,4.04,ug/m3,Automática
2022-01-06,08:00:00,Suape,PE06,NO2,4.17,ug/m3,Automática
2022-01-06,05:00:00,Suape,PE06,NO2,4.34,ug/m3,Automática
2022-01-06,17:00:00,Suape,PE06,NO2,6.78,ug/m3,Automática
2022-01-06,19:00:00,Suape,PE06,NO2,7.88,ug/m3,Automática
2022-01-06,08:00:00,Suape,PE06,SO2,3.48,ug/m3,Automática
2022-01-06,13:00:00,Suape,PE06,SO2,3.69,ug/m3,Automática
2022-01-06,07:00:00,Suape,PE06,SO2,3.79,ug/m3,Automática
2022-01-06,09:00:00,Suape,PE06,SO2,3.85,ug/m3,Automática
2022-01-06,05:00:00,Suape,PE06,SO2,4.04,ug/m3,Automática
2022-01-06,12:00:00,Suape,PE06,SO2,4.22,ug/m3,Automática
2022-01-06,01:00:00,Suape,PE06,SO2,4.31,ug/m3,Automática
2022-01-06,04:00:00,Suape,PE06,SO2,4.34,ug/m3,Automática
2022-01-06,11:00:00,Suape,PE06,SO2,4.46,ug/m3,Automática
2022-01-06,10:00:00,Suape,PE06,SO2,4.57,ug/m3,Automática
2022-01-06,06:00:00,Suape,PE06,SO2,4.71,ug/m3,Automática
2022-01-06,17:00:00,Suape,PE06,SO2,6.2,ug/m3,Automática
2022-01-06,18:00:00,Suape,PE06,SO2,6.5,ug/m3,Automática
2022-01-06,19:00:00,Suape,PE06,SO2,6.74,ug/m3,Automática
2022-01-06,20:00:00,Suape,PE06,SO2,6.98,ug/m3,Automática
2022-01-06,00:00:00,Suape,PE06,SO2,7.05,ug/m3,Automática
2022-01-06,21:00:00,Suape,PE06,SO2,7.15,ug/m3,Automática
2022-01-06,23:00:00,Suape,PE06,SO2,7.3,ug/m3,Automática
2022-01-06,22:00:00,Suape,PE06,SO2,7.52,ug/m3,Automática
2022-01-07,15:00:00,Suape,PE06,CO,0.51,ug/m3,Automática
2022-01-07,14:00:00,Suape,PE06,CO,0.514,ug/m3,Automática
2022-01-07,16:00:00,Suape,PE06,CO,0.524,ug/m3,Automática
2022-01-07,13:00:00,Suape,PE06,CO,0.528,ug/m3,Automática
2022-01-07,17:00:00,Suape,PE06,CO,0.54,ug/m3,Automática
2022-01-07,02:00:00,Suape,PE06,CO,0.571,ug/m3,Automática
2022-01-07,01:00:00,Suape,PE06,CO,0.575,ug/m3,Automática
2022-01-07,09:00:00,Suape,PE06,CO,0.576,ug/m3,Automática
2022-01-07,05:00:00,Suape,PE06,CO,0.577,ug/m3,Automática
2022-01-07,11:00:00,Suape,PE06,CO,0.577,ug/m3,Automática
2022-01-07,10:00:00,Suape,PE06,CO,0.579,ug/m3,Automática
2022-01-07,08:00:00,Suape,PE06,CO,0.581,ug/m3,Automática
2022-01-07,07:00:00,Suape,PE06,CO,0.582,ug/m3,Automática
2022-01-07,12:00:00,Suape,PE06,CO,0.582,ug/m3,Automática
2022-01-07,06:00:00,Suape,PE06,CO,0.583,ug/m3,Automática
2022-01-07,19:00:00,Suape,PE06,CO,0.591,ug/m3,Automática
2022-01-07,20:00:00,Suape,PE06,CO,0.594,ug/m3,Automática
2022-01-07,22:00:00,Suape,PE06,CO,0.605,ug/m3,Automática
2022-01-07,23:00:00,Suape,PE06,CO,0.605,ug/m3,Automática
2022-01-07,00:00:00,Suape,PE06,CO,0.607,ug/m3,Automática
2022-01-07,18:00:00,Suape,PE06,CO,0.618,ug/m3,Automática
2022-01-07,21:00:00,Suape,PE06,CO,0.668,ug/m3,Automática
2022-01-07,02:00:00,Suape,PE06,MP10,3.0,ug/m3,Automática
2022-01-07,03:00:00,Suape,PE06,MP10,6.0,ug/m3,Automática
2022-01-07,10:00:00,Suape,PE06,MP10,7.0,ug/m3,Automática
2022-01-07,11:00:00,Suape,PE06,MP10,7.0,ug/m3,Automática
2022-01-07,09:00:00,Suape,PE06,MP10,8.0,ug/m3,Automática
2022-01-07,08:00:00,Suape,PE06,MP10,9.0,ug/m3,Automática
2022-01-07,04:00:00,Suape,PE06,MP10,10.0,ug/m3,Automática
2022-01-07,05:00:00,Suape,PE06,MP10,10.0,ug/m3,Automática
2022-01-07,16:00:00,Suape,PE06,MP10,11.0,ug/m3,Automática
2022-01-07,07:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-07,19:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-07,15:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-07,17:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-07,18:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-07,00:00:00,Suape,PE06,MP10,13.0,ug/m3,Automática
2022-01-07,14:00:00,Suape,PE06,MP10,14.0,ug/m3,Automática
2022-01-07,06:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-07,01:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-07,23:00:00,Suape,PE06,MP10,18.0,ug/m3,Automática
2022-01-07,22:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-07,12:00:00,Suape,PE06,MP10,20.0,ug/m3,Automática
2022-01-07,13:00:00,Suape,PE06,MP10,21.0,ug/m3,Automática
2022-01-07,02:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,03:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,07:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,08:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,09:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,12:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,13:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,14:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-07,01:00:00,Suape,PE06,MP2.5,1.0,ug/m3,Automática
2022-01-07,06:00:00,Suape,PE06,MP2.5,1.0,ug/m3,Automática
2022-01-07,11:00:00,Suape,PE06,MP2.5,1.0,ug/m3,Automática
2022-01-07,10:00:00,Suape,PE06,MP2.5,2.0,ug/m3,Automática
2022-01-07,04:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-07,05:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-07,15:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-07,18:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-07,16:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-07,19:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-07,00:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-07,17:00:00,Suape,PE06,MP2.5,6.0,ug/m3,Automática
2022-01-07,23:00:00,Suape,PE06,MP2.5,7.0,ug/m3,Automática
2022-01-07,22:00:00,Suape,PE06,MP2.5,8.0,ug/m3,Automática
2022-01-07,03:00:00,Suape,PE06,NO2,0.45,ug/m3,Automática
2022-01-07,04:00:00,Suape,PE06,NO2,0.56,ug/m3,Automática
2022-01-07,05:00:00,Suape,PE06,NO2,0.7,ug/m3,Automática
2022-01-07,09:00:00,Suape,PE06,NO2,1.08,ug/m3,Automática
2022-01-07,06:00:00,Suape,PE06,NO2,1.18,ug/m3,Automática
2022-01-07,07:00:00,Suape,PE06,NO2,1.22,ug/m3,Automática
2022-01-07,08:00:00,Suape,PE06,NO2,1.42,ug/m3,Automática
2022-01-07,23:00:00,Suape,PE06,NO2,1.42,ug/m3,Automática
2022-01-07,20:00:00,Suape,PE06,NO2,1.6,ug/m3,Automática
2022-01-07,10:00:00,Suape,PE06,NO2,2.08,ug/m3,Automática
2022-01-07,12:00:00,Suape,PE06,NO2,2.48,ug/m3,Automática
2022-01-07,22:00:00,Suape,PE06,NO2,2.56,ug/m3,Automática
2022-01-07,00:00:00,Suape,PE06,NO2,2.63,ug/m3,Automática
2022-01-07,11:00:00,Suape,PE06,NO2,3.11,ug/m3,Automática
2022-01-07,19:00:00,Suape,PE06,NO2,3.32,ug/m3,Automática
2022-01-07,21:00:00,Suape,PE06,NO2,3.93,ug/m3,Automática
2022-01-07,17:00:00,Suape,PE06,NO2,6.15,ug/m3,Automática
2022-01-07,18:00:00,Suape,PE06,NO2,6.18,ug/m3,Automática
2022-01-07,20:00:00,Suape,PE06,SO2,8.27,ug/m3,Automática
2022-01-07,06:00:00,Suape,PE06,SO2,8.34,ug/m3,Automática
2022-01-07,08:00:00,Suape,PE06,SO2,8.42,ug/m3,Automática
2022-01-07,18:00:00,Suape,PE06,SO2,8.46,ug/m3,Automática
2022-01-07,05:00:00,Suape,PE06,SO2,8.47,ug/m3,Automática
2022-01-07,07:00:00,Suape,PE06,SO2,8.53,ug/m3,Automática
2022-01-07,19:00:00,Suape,PE06,SO2,8.55,ug/m3,Automática
2022-01-07,04:00:00,Suape,PE06,SO2,8.61,ug/m3,Automática
2022-01-07,09:00:00,Suape,PE06,SO2,8.89,ug/m3,Automática
2022-01-07,10:00:00,Suape,PE06,SO2,8.98,ug/m3,Automática
2022-01-07,01:00:00,Suape,PE06,SO2,9.16,ug/m3,Automática
2022-01-07,17:00:00,Suape,PE06,SO2,9.17,ug/m3,Automática
2022-01-07,16:00:00,Suape,PE06,SO2,9.38,ug/m3,Automática
2022-01-07,11:00:00,Suape,PE06,SO2,9.5,ug/m3,Automática
2022-01-07,21:00:00,Suape,PE06,SO2,9.54,ug/m3,Automática
2022-01-07,12:00:00,Suape,PE06,SO2,9.83,ug/m3,Automática
2022-01-07,23:00:00,Suape,PE06,SO2,9.86,ug/m3,Automática
2022-01-07,15:00:00,Suape,PE06,SO2,10.08,ug/m3,Automática
2022-01-07,22:00:00,Suape,PE06,SO2,10.33,ug/m3,Automática
2022-01-07,14:00:00,Suape,PE06,SO2,10.77,ug/m3,Automática
2022-01-07,13:00:00,Suape,PE06,SO2,10.94,ug/m3,Automática
2022-01-07,00:00:00,Suape,PE06,SO2,12.26,ug/m3,Automática
2022-01-08,11:00:00,Suape,PE06,CO,0.403,ug/m3,Automática
2022-01-08,10:00:00,Suape,PE06,CO,0.404,ug/m3,Automática
2022-01-08,12:00:00,Suape,PE06,CO,0.407,ug/m3,Automática
2022-01-08,13:00:00,Suape,PE06,CO,0.407,ug/m3,Automática
2022-01-08,14:00:00,Suape,PE06,CO,0.408,ug/m3,Automática
2022-01-08,20:00:00,Suape,PE06,CO,0.408,ug/m3,Automática
2022-01-08,09:00:00,Suape,PE06,CO,0.41,ug/m3,Automática
2022-01-08,18:00:00,Suape,PE06,CO,0.41,ug/m3,Automática
2022-01-08,22:00:00,Suape,PE06,CO,0.411,ug/m3,Automática
2022-01-08,21:00:00,Suape,PE06,CO,0.412,ug/m3,Automática
2022-01-08,15:00:00,Suape,PE06,CO,0.414,ug/m3,Automática
2022-01-08,08:00:00,Suape,PE06,CO,0.415,ug/m3,Automática
2022-01-08,17:00:00,Suape,PE06,CO,0.416,ug/m3,Automática
2022-01-08,23:00:00,Suape,PE06,CO,0.416,ug/m3,Automática
2022-01-08,01:00:00,Suape,PE06,CO,0.417,ug/m3,Automática
2022-01-08,02:00:00,Suape,PE06,CO,0.418,ug/m3,Automática
2022-01-08,19:00:00,Suape,PE06,CO,0.418,ug/m3,Automática
2022-01-08,05:00:00,Suape,PE06,CO,0.419,ug/m3,Automática
2022-01-08,00:00:00,Suape,PE06,CO,0.42,ug/m3,Automática
2022-01-08,16:00:00,Suape,PE06,CO,0.422,ug/m3,Automática
2022-01-08,07:00:00,Suape,PE06,CO,0.423,ug/m3,Automática
2022-01-08,06:00:00,Suape,PE06,CO,0.427,ug/m3,Automática
2022-01-08,10:00:00,Suape,PE06,MP10,10.0,ug/m3,Automática
2022-01-08,11:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-08,00:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-08,02:00:00,Suape,PE06,MP10,14.0,ug/m3,Automática
2022-01-08,03:00:00,Suape,PE06,MP10,15.0,ug/m3,Automática
2022-01-08,13:00:00,Suape,PE06,MP10,15.0,ug/m3,Automática
2022-01-08,04:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-08,01:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-08,09:00:00,Suape,PE06,MP10,18.0,ug/m3,Automática
2022-01-08,22:00:00,Suape,PE06,MP10,18.0,ug/m3,Automática
2022-01-08,21:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
