Data;Hora;Estacao;Codigo;Poluente;Valor;Unidade;Tipo
26/05/2022;22:00:00;Suape;PE06;CO;0.47;ug/m3;Automática
26/05/2022;22:00:00;Suape;PE06;MP10;16;ug/m3;Automática
26/05/2022;22:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
26/05/2022;23:00:00;Suape;PE06;SO2;2.63;ug/m3;Automática
26/05/2022;23:00:00;Suape;PE06;CO;0.479;ug/m3;Automática
26/05/2022;23:00:00;Suape;PE06;MP10;18;ug/m3;Automática
26/05/2022;23:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
26/05/2022;23:00:00;Suape;PE06;NO2;1.88;ug/m3;Automática
27/05/2022;00:00:00;Suape;PE06;SO2;5.04;ug/m3;Automática
27/05/2022;00:00:00;Suape;PE06;CO;0.455;ug/m3;Automática
27/05/2022;00:00:00;Suape;PE06;MP10;13;ug/m3;Automática
27/05/2022;00:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
27/05/2022;00:00:00;Suape;PE06;NO2;0.91;ug/m3;Automática
27/05/2022;01:00:00;Suape;PE06;SO2;2.52;ug/m3;Automática
27/05/2022;01:00:00;Suape;PE06;CO;0.47;ug/m3;Automática
27/05/2022;01:00:00;Suape;PE06;MP10;16;ug/m3;Automática
27/05/2022;01:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
27/05/2022;02:00:00;Suape;PE06;CO;0.566;ug/m3;Automática
27/05/2022;02:00:00;Suape;PE06;MP10;21;ug/m3;Automática
27/05/2022;03:00:00;Suape;PE06;MP10;16;ug/m3;Automática
27/05/2022;03:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
27/05/2022;03:00:00;Suape;PE06;NO2;1.96;ug/m3;Automática
27/05/2022;04:00:00;Suape;PE06;SO2;2.84;ug/m3;Automática
27/05/2022;04:00:00;Suape;PE06;MP10;13;ug/m3;Automática
27/05/2022;04:00:00;Suape;PE06;NO2;1.46;ug/m3;Automática
27/05/2022;05:00:00;Suape;PE06;SO2;2.88;ug/m3;Automática
27/05/2022;05:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
27/05/2022;05:00:00;Suape;PE06;MP10;18;ug/m3;Automática
27/05/2022;05:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
27/05/2022;05:00:00;Suape;PE06;NO2;2.79;ug/m3;Automática
27/05/2022;06:00:00;Suape;PE06;SO2;2.78;ug/m3;Automática
27/05/2022;06:00:00;Suape;PE06;CO;0.486;ug/m3;Automática
27/05/2022;06:00:00;Suape;PE06;MP10;7;ug/m3;Automática
27/05/2022;06:00:00;Suape;PE06;NO2;3.26;ug/m3;Automática
27/05/2022;07:00:00;Suape;PE06;SO2;2.43;ug/m3;Automática
27/05/2022;07:00:00;Suape;PE06;CO;0.482;ug/m3;Automática
27/05/2022;07:00:00;Suape;PE06;MP10;21;ug/m3;Automática
27/05/2022;07:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
27/05/2022;07:00:00;Suape;PE06;NO2;2.78;ug/m3;Automática
27/05/2022;08:00:00;Suape;PE06;SO2;2.8;ug/m3;Automática
27/05/2022;08:00:00;Suape;PE06;CO;0.477;ug/m3;Automática
27/05/2022;08:00:00;Suape;PE06;MP10;19;ug/m3;Automática
27/05/2022;08:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
27/05/2022;08:00:00;Suape;PE06;NO2;2.38;ug/m3;Automática
27/05/2022;09:00:00;Suape;PE06;SO2;2.61;ug/m3;Automática
27/05/2022;09:00:00;Suape;PE06;CO;0.479;ug/m3;Automática
27/05/2022;09:00:00;Suape;PE06;MP10;16;ug/m3;Automática
27/05/2022;09:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
27/05/2022;09:00:00;Suape;PE06;NO2;2.56;ug/m3;Automática
27/05/2022;10:00:00;Suape;PE06;SO2;4.09;ug/m3;Automática
27/05/2022;10:00:00;Suape;PE06;CO;0.469;ug/m3;Automática
27/05/2022;10:00:00;Suape;PE06;MP10;13;ug/m3;Automática
27/05/2022;10:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
27/05/2022;10:00:00;Suape;PE06;NO2;1.38;ug/m3;Automática
27/05/2022;11:00:00;Suape;PE06;SO2;5.12;ug/m3;Automática
27/05/2022;11:00:00;Suape;PE06;CO;0.436;ug/m3;Automática
27/05/2022;11:00:00;Suape;PE06;MP10;18;ug/m3;Automática
27/05/2022;11:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
27/05/2022;11:00:00;Suape;PE06;NO2;1.05;ug/m3;Automática
27/05/2022;12:00:00;Suape;PE06;SO2;5.17;ug/m3;Automática
27/05/2022;12:00:00;Suape;PE06;CO;0.43;ug/m3;Automática
27/05/2022;12:00:00;Suape;PE06;MP10;12;ug/m3;Automática
27/05/2022;12:00:00;Suape;PE06;MP2.5;1;ug/m3;Automática
27/05/2022;12:00:00;Suape;PE06;NO2;1.38;ug/m3;Automática
27/05/2022;13:00:00;Suape;PE06;SO2;5.1;ug/m3;Automática
27/05/2022;13:00:00;Suape;PE06;CO;0.416;ug/m3;Automática
27/05/2022;13:00:00;Suape;PE06;MP10;15;ug/m3;Automática
27/05/2022;13:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
27/05/2022;13:00:00;Suape;PE06;NO2;3.05;ug/m3;Automática
27/05/2022;14:00:00;Suape;PE06;SO2;4.57;ug/m3;Automática
27/05/2022;14:00:00;Suape;PE06;CO;0.426;ug/m3;Automática
27/05/2022;14:00:00;Suape;PE06;MP10;6;ug/m3;Automática
27/05/2022;14:00:00;Suape;PE06;MP2.5;37;ug/m3;Automática
27/05/2022;14:00:00;Suape;PE06;NO2;1.25;ug/m3;Automática
27/05/2022;15:00:00;Suape;PE06;SO2;5.22;ug/m3;Automática
27/05/2022;15:00:00;Suape;PE06;CO;0.438;ug/m3;Automática
27/05/2022;15:00:00;Suape;PE06;MP10;5;ug/m3;Automática
27/05/2022;15:00:00;Suape;PE06;MP2.5;7;ug/m3;Automática
27/05/2022;15:00:00;Suape;PE06;NO2;1.47;ug/m3;Automática
27/05/2022;16:00:00;Suape;PE06;SO2;5.35;ug/m3;Automática
27/05/2022;16:00:00;Suape;PE06;CO;0.438;ug/m3;Automática
27/05/2022;16:00:00;Suape;PE06;MP10;17;ug/m3;Automática
27/05/2022;16:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
27/05/2022;16:00:00;Suape;PE06;NO2;2.42;ug/m3;Automática
27/05/2022;17:00:00;Suape;PE06;SO2;5.24;ug/m3;Automática
27/05/2022;17:00:00;Suape;PE06;CO;0.441;ug/m3;Automática
27/05/2022;17:00:00;Suape;PE06;MP10;15;ug/m3;Automática
27/05/2022;17:00:00;Suape;PE06;NO2;4.75;ug/m3;Automática
27/05/2022;18:00:00;Suape;PE06;SO2;4.76;ug/m3;Automática
27/05/2022;18:00:00;Suape;PE06;CO;0.474;ug/m3;Automática
27/05/2022;18:00:00;Suape;PE06;MP10;6;ug/m3;Automática
27/05/2022;18:00:00;Suape;PE06;NO2;4.87;ug/m3;Automática
27/05/2022;19:00:00;Suape;PE06;SO2;4.97;ug/m3;Automática
27/05/2022;19:00:00;Suape;PE06;CO;0.454;ug/m3;Automática
27/05/2022;19:00:00;Suape;PE06;MP10;6;ug/m3;Automática
27/05/2022;19:00:00;Suape;PE06;NO2;2.06;ug/m3;Automática
27/05/2022;20:00:00;Suape;PE06;SO2;5.27;ug/m3;Automática
27/05/2022;20:00:00;Suape;PE06;CO;0.463;ug/m3;Automática
27/05/2022;20:00:00;Suape;PE06;MP10;11;ug/m3;Automática
27/05/2022;20:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
27/05/2022;20:00:00;Suape;PE06;NO2;1.57;ug/m3;Automática
27/05/2022;21:00:00;Suape;PE06;SO2;4.6;ug/m3;Automática
27/05/2022;21:00:00;Suape;PE06;CO;0.46;ug/m3;Automática
27/05/2022;21:00:00;Suape;PE06;MP10;11;ug/m3;Automática
27/05/2022;21:00:00;Suape;PE06;NO2;1.04;ug/m3;Automática
27/05/2022;22:00:00;Suape;PE06;SO2;4.72;ug/m3;Automática
27/05/2022;22:00:00;Suape;PE06;CO;0.46;ug/m3;Automática
27/05/2022;22:00:00;Suape;PE06;MP10;17;ug/m3;Automática
27/05/2022;22:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
27/05/2022;22:00:00;Suape;PE06;NO2;1.81;ug/m3;Automática
27/05/2022;23:00:00;Suape;PE06;SO2;4.65;ug/m3;Automática
27/05/2022;23:00:00;Suape;PE06;CO;0.458;ug/m3;Automática
27/05/2022;23:00:00;Suape;PE06;MP10;16;ug/m3;Automática
27/05/2022;23:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
27/05/2022;23:00:00;Suape;PE06;NO2;1.32;ug/m3;Automática
28/05/2022;00:00:00;Suape;PE06;SO2;6.02;ug/m3;Automática
28/05/2022;00:00:00;Suape;PE06;CO;0.458;ug/m3;Automática
28/05/2022;00:00:00;Suape;PE06;MP10;9;ug/m3;Automática
28/05/2022;00:00:00;Suape;PE06;NO2;0.92;ug/m3;Automática
28/05/2022;01:00:00;Suape;PE06;SO2;5.17;ug/m3;Automática
28/05/2022;01:00:00;Suape;PE06;CO;0.451;ug/m3;Automática
28/05/2022;01:00:00;Suape;PE06;MP10;11;ug/m3;Automática
28/05/2022;01:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
28/05/2022;02:00:00;Suape;PE06;CO;0.55;ug/m3;Automática
28/05/2022;02:00:00;Suape;PE06;MP10;10;ug/m3;Automática
28/05/2022;02:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;03:00:00;Suape;PE06;MP10;14;ug/m3;Automática
28/05/2022;03:00:00;Suape;PE06;NO2;3.11;ug/m3;Automática
28/05/2022;04:00:00;Suape;PE06;SO2;5.63;ug/m3;Automática
28/05/2022;04:00:00;Suape;PE06;MP10;12;ug/m3;Automática
28/05/2022;04:00:00;Suape;PE06;NO2;2.99;ug/m3;Automática
28/05/2022;05:00:00;Suape;PE06;SO2;5.13;ug/m3;Automática
28/05/2022;05:00:00;Suape;PE06;CO;0.478;ug/m3;Automática
28/05/2022;05:00:00;Suape;PE06;MP10;8;ug/m3;Automática
28/05/2022;05:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
28/05/2022;05:00:00;Suape;PE06;NO2;2.96;ug/m3;Automática
28/05/2022;06:00:00;Suape;PE06;SO2;4.72;ug/m3;Automática
28/05/2022;06:00:00;Suape;PE06;CO;0.453;ug/m3;Automática
28/05/2022;06:00:00;Suape;PE06;MP10;7;ug/m3;Automática
28/05/2022;06:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
28/05/2022;06:00:00;Suape;PE06;NO2;0.86;ug/m3;Automática
28/05/2022;07:00:00;Suape;PE06;SO2;4.9;ug/m3;Automática
28/05/2022;07:00:00;Suape;PE06;CO;0.46;ug/m3;Automática
28/05/2022;07:00:00;Suape;PE06;MP10;11;ug/m3;Automática
28/05/2022;07:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
28/05/2022;07:00:00;Suape;PE06;NO2;1.15;ug/m3;Automática
28/05/2022;08:00:00;Suape;PE06;SO2;4.09;ug/m3;Automática
28/05/2022;08:00:00;Suape;PE06;CO;0.498;ug/m3;Automática
28/05/2022;08:00:00;Suape;PE06;MP10;11;ug/m3;Automática
28/05/2022;08:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
28/05/2022;08:00:00;Suape;PE06;NO2;2.29;ug/m3;Automática
28/05/2022;09:00:00;Suape;PE06;SO2;4.62;ug/m3;Automática
28/05/2022;09:00:00;Suape;PE06;CO;0.51;ug/m3;Automática
28/05/2022;09:00:00;Suape;PE06;MP10;7;ug/m3;Automática
28/05/2022;09:00:00;Suape;PE06;MP2.5;1;ug/m3;Automática
28/05/2022;09:00:00;Suape;PE06;NO2;3.67;ug/m3;Automática
28/05/2022;10:00:00;Suape;PE06;SO2;5.22;ug/m3;Automática
28/05/2022;10:00:00;Suape;PE06;CO;0.461;ug/m3;Automática
28/05/2022;10:00:00;Suape;PE06;MP10;6;ug/m3;Automática
28/05/2022;10:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;10:00:00;Suape;PE06;NO2;1.71;ug/m3;Automática
28/05/2022;11:00:00;Suape;PE06;SO2;7.05;ug/m3;Automática
28/05/2022;11:00:00;Suape;PE06;CO;0.458;ug/m3;Automática
28/05/2022;11:00:00;Suape;PE06;MP10;7;ug/m3;Automática
28/05/2022;11:00:00;Suape;PE06;NO2;2.06;ug/m3;Automática
28/05/2022;12:00:00;Suape;PE06;SO2;6.54;ug/m3;Automática
28/05/2022;12:00:00;Suape;PE06;CO;0.463;ug/m3;Automática
28/05/2022;12:00:00;Suape;PE06;MP10;5;ug/m3;Automática
28/05/2022;12:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;12:00:00;Suape;PE06;NO2;2.34;ug/m3;Automática
28/05/2022;13:00:00;Suape;PE06;SO2;5.22;ug/m3;Automática
28/05/2022;13:00:00;Suape;PE06;CO;0.458;ug/m3;Automática
28/05/2022;13:00:00;Suape;PE06;MP10;5;ug/m3;Automática
28/05/2022;13:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
28/05/2022;13:00:00;Suape;PE06;NO2;1.03;ug/m3;Automática
28/05/2022;14:00:00;Suape;PE06;SO2;6.83;ug/m3;Automática
28/05/2022;14:00:00;Suape;PE06;CO;0.453;ug/m3;Automática
28/05/2022;14:00:00;Suape;PE06;MP10;5;ug/m3;Automática
28/05/2022;14:00:00;Suape;PE06;MP2.5;1;ug/m3;Automática
28/05/2022;14:00:00;Suape;PE06;NO2;1.64;ug/m3;Automática
28/05/2022;15:00:00;Suape;PE06;SO2;9.11;ug/m3;Automática
28/05/2022;15:00:00;Suape;PE06;CO;0.454;ug/m3;Automática
28/05/2022;15:00:00;Suape;PE06;MP10;5;ug/m3;Automática
28/05/2022;15:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;15:00:00;Suape;PE06;NO2;2.77;ug/m3;Automática
28/05/2022;16:00:00;Suape;PE06;SO2;6.46;ug/m3;Automática
28/05/2022;16:00:00;Suape;PE06;CO;0.451;ug/m3;Automática
28/05/2022;16:00:00;Suape;PE06;MP10;6;ug/m3;Automática
28/05/2022;16:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;16:00:00;Suape;PE06;NO2;2.12;ug/m3;Automática
28/05/2022;17:00:00;Suape;PE06;SO2;6.81;ug/m3;Automática
28/05/2022;17:00:00;Suape;PE06;CO;0.457;ug/m3;Automática
28/05/2022;17:00:00;Suape;PE06;MP10;9;ug/m3;Automática
28/05/2022;17:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
28/05/2022;17:00:00;Suape;PE06;NO2;2.23;ug/m3;Automática
28/05/2022;18:00:00;Suape;PE06;SO2;4.99;ug/m3;Automática
28/05/2022;18:00:00;Suape;PE06;CO;0.457;ug/m3;Automática
28/05/2022;18:00:00;Suape;PE06;MP10;9;ug/m3;Automática
28/05/2022;18:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
28/05/2022;18:00:00;Suape;PE06;NO2;0.93;ug/m3;Automática
28/05/2022;19:00:00;Suape;PE06;SO2;4.77;ug/m3;Automática
28/05/2022;19:00:00;Suape;PE06;CO;0.464;ug/m3;Automática
28/05/2022;19:00:00;Suape;PE06;MP10;6;ug/m3;Automática
28/05/2022;19:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
28/05/2022;19:00:00;Suape;PE06;NO2;1.77;ug/m3;Automática
28/05/2022;20:00:00;Suape;PE06;SO2;5.76;ug/m3;Automática
28/05/2022;20:00:00;Suape;PE06;CO;0.467;ug/m3;Automática
28/05/2022;20:00:00;Suape;PE06;MP10;6;ug/m3;Automática
28/05/2022;20:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
28/05/2022;20:00:00;Suape;PE06;NO2;1.23;ug/m3;Automática
28/05/2022;21:00:00;Suape;PE06;SO2;5.94;ug/m3;Automática
28/05/2022;21:00:00;Suape;PE06;CO;0.463;ug/m3;Automática
28/05/2022;21:00:00;Suape;PE06;MP10;7;ug/m3;Automática
28/05/2022;21:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;21:00:00;Suape;PE06;NO2;1.74;ug/m3;Automática
28/05/2022;22:00:00;Suape;PE06;SO2;5.79;ug/m3;Automática
28/05/2022;22:00:00;Suape;PE06;CO;0.472;ug/m3;Automática
28/05/2022;22:00:00;Suape;PE06;MP10;11;ug/m3;Automática
28/05/2022;22:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;22:00:00;Suape;PE06;NO2;3.08;ug/m3;Automática
28/05/2022;23:00:00;Suape;PE06;SO2;6.5;ug/m3;Automática
28/05/2022;23:00:00;Suape;PE06;CO;0.47;ug/m3;Automática
28/05/2022;23:00:00;Suape;PE06;MP10;11;ug/m3;Automática
28/05/2022;23:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
28/05/2022;23:00:00;Suape;PE06;NO2;1.68;ug/m3;Automática
29/05/2022;00:00:00;Suape;PE06;SO2;7.06;ug/m3;Automática
29/05/2022;00:00:00;Suape;PE06;CO;0.468;ug/m3;Automática
29/05/2022;00:00:00;Suape;PE06;MP10;12;ug/m3;Automática
29/05/2022;00:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
29/05/2022;00:00:00;Suape;PE06;NO2;0.92;ug/m3;Automática
29/05/2022;01:00:00;Suape;PE06;SO2;6.28;ug/m3;Automática
29/05/2022;01:00:00;Suape;PE06;CO;0.459;ug/m3;Automática
29/05/2022;01:00:00;Suape;PE06;MP10;8;ug/m3;Automática
29/05/2022;02:00:00;Suape;PE06;CO;0.458;ug/m3;Automática
29/05/2022;02:00:00;Suape;PE06;MP10;10;ug/m3;Automática
29/05/2022;03:00:00;Suape;PE06;MP10;10;ug/m3;Automática
29/05/2022;03:00:00;Suape;PE06;NO2;0.63;ug/m3;Automática
29/05/2022;04:00:00;Suape;PE06;SO2;6.58;ug/m3;Automática
29/05/2022;04:00:00;Suape;PE06;MP10;10;ug/m3;Automática
29/05/2022;04:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
29/05/2022;04:00:00;Suape;PE06;NO2;0.7;ug/m3;Automática
29/05/2022;05:00:00;Suape;PE06;SO2;6.08;ug/m3;Automática
29/05/2022;05:00:00;Suape;PE06;CO;0.452;ug/m3;Automática
29/05/2022;05:00:00;Suape;PE06;MP10;11;ug/m3;Automática
29/05/2022;05:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
29/05/2022;05:00:00;Suape;PE06;NO2;0.9;ug/m3;Automática
29/05/2022;06:00:00;Suape;PE06;SO2;5.66;ug/m3;Automática
29/05/2022;06:00:00;Suape;PE06;CO;0.452;ug/m3;Automática
29/05/2022;06:00:00;Suape;PE06;MP10;12;ug/m3;Automática
29/05/2022;06:00:00;Suape;PE06;MP2.5;1;ug/m3;Automática
29/05/2022;06:00:00;Suape;PE06;NO2;1.01;ug/m3;Automática
29/05/2022;07:00:00;Suape;PE06;SO2;5.41;ug/m3;Automática
29/05/2022;07:00:00;Suape;PE06;CO;0.46;ug/m3;Automática
29/05/2022;07:00:00;Suape;PE06;MP10;11;ug/m3;Automática
29/05/2022;07:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
29/05/2022;07:00:00;Suape;PE06;NO2;1.15;ug/m3;Automática
29/05/2022;08:00:00;Suape;PE06;SO2;6.85;ug/m3;Automática
29/05/2022;08:00:00;Suape;PE06;CO;0.453;ug/m3;Automática
29/05/2022;08:00:00;Suape;PE06;MP10;6;ug/m3;Automática
29/05/2022;08:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
29/05/2022;08:00:00;Suape;PE06;NO2;2.36;ug/m3;Automática
29/05/2022;09:00:00;Suape;PE06;SO2;7.2;ug/m3;Automática
29/05/2022;09:00:00;Suape;PE06;CO;0.446;ug/m3;Automática
29/05/2022;09:00:00;Suape;PE06;MP10;5;ug/m3;Automática
29/05/2022;09:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
29/05/2022;09:00:00;Suape;PE06;NO2;2.96;ug/m3;Automática
29/05/2022;10:00:00;Suape;PE06;SO2;6.58;ug/m3;Automática
29/05/2022;10:00:00;Suape;PE06;CO;0.436;ug/m3;Automática
29/05/2022;10:00:00;Suape;PE06;MP10;15;ug/m3;Automática
29/05/2022;10:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
29/05/2022;10:00:00;Suape;PE06;NO2;1.37;ug/m3;Automática
29/05/2022;11:00:00;Suape;PE06;SO2;9.32;ug/m3;Automática
29/05/2022;11:00:00;Suape;PE06;CO;0.446;ug/m3;Automática
29/05/2022;11:00:00;Suape;PE06;MP10;7;ug/m3;Automática
29/05/2022;11:00:00;Suape;PE06;NO2;2.36;ug/m3;Automática
29/05/2022;12:00:00;Suape;PE06;SO2;5.52;ug/m3;Automática
29/05/2022;12:00:00;Suape;PE06;CO;0.455;ug/m3;Automática
29/05/2022;12:00:00;Suape;PE06;MP10;5;ug/m3;Automática
29/05/2022;12:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
29/05/2022;12:00:00;Suape;PE06;NO2;0.66;ug/m3;Automática
29/05/2022;13:00:00;Suape;PE06;SO2;5.05;ug/m3;Automática
29/05/2022;13:00:00;Suape;PE06;CO;0.441;ug/m3;Automática
29/05/2022;13:00:00;Suape;PE06;MP10;5;ug/m3;Automática
29/05/2022;13:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
29/05/2022;13:00:00;Suape;PE06;NO2;0.39;ug/m3;Automática
29/05/2022;14:00:00;Suape;PE06;SO2;5.55;ug/m3;Automática
29/05/2022;14:00:00;Suape;PE06;CO;0.445;ug/m3;Automática
29/05/2022;14:00:00;Suape;PE06;MP10;17;ug/m3;Automática
29/05/2022;14:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
29/05/2022;14:00:00;Suape;PE06;NO2;1.31;ug/m3;Automática
29/05/2022;15:00:00;Suape;PE06;SO2;5.52;ug/m3;Automática
29/05/2022;15:00:00;Suape;PE06;CO;0.45;ug/m3;Automática
29/05/2022;15:00:00;Suape;PE06;MP10;15;ug/m3;Automática
29/05/2022;15:00:00;Suape;PE06;MP2.5;7;ug/m3;Automática
29/05/2022;15:00:00;Suape;PE06;NO2;3.48;ug/m3;Automática
29/05/2022;16:00:00;Suape;PE06;SO2;5.88;ug/m3;Automática
29/05/2022;16:00:00;Suape;PE06;CO;0.456;ug/m3;Automática
29/05/2022;16:00:00;Suape;PE06;MP10;11;ug/m3;Automática
29/05/2022;16:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
29/05/2022;16:00:00;Suape;PE06;NO2;3.54;ug/m3;Automática
29/05/2022;17:00:00;Suape;PE06;SO2;6.59;ug/m3;Automática
29/05/2022;17:00:00;Suape;PE06;CO;0.467;ug/m3;Automática
29/05/2022;17:00:00;Suape;PE06;MP10;7;ug/m3;Automática
29/05/2022;17:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
29/05/2022;17:00:00;Suape;PE06;NO2;4.94;ug/m3;Automática
29/05/2022;18:00:00;Suape;PE06;SO2;6.64;ug/m3;Automática
29/05/2022;18:00:00;Suape;PE06;CO;0.473;ug/m3;Automática
29/05/2022;18:00:00;Suape;PE06;MP10;9;ug/m3;Automática
29/05/2022;18:00:00;Suape;PE06;NO2;5.2;ug/m3;Automática
29/05/2022;19:00:00;Suape;PE06;SO2;6.34;ug/m3;Automática
29/05/2022;19:00:00;Suape;PE06;CO;0.491;ug/m3;Automática
29/05/2022;19:00:00;Suape;PE06;MP10;8;ug/m3;Automática
29/05/2022;19:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
29/05/2022;19:00:00;Suape;PE06;NO2;6.72;ug/m3;Automática
29/05/2022;20:00:00;Suape;PE06;SO2;6.2;ug/m3;Automática
29/05/2022;20:00:00;Suape;PE06;CO;0.483;ug/m3;Automática
29/05/2022;20:00:00;Suape;PE06;MP10;7;ug/m3;Automática
29/05/2022;20:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
29/05/2022;20:00:00;Suape;PE06;NO2;2.11;ug/m3;Automática
29/05/2022;21:00:00;Suape;PE06;SO2;6.25;ug/m3;Automática
29/05/2022;21:00:00;Suape;PE06;CO;0.482;ug/m3;Automática
29/05/2022;21:00:00;Suape;PE06;MP10;11;ug/m3;Automática
29/05/2022;21:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
29/05/2022;21:00:00;Suape;PE06;NO2;2.75;ug/m3;Automática
29/05/2022;22:00:00;Suape;PE06;SO2;6.11;ug/m3;Automática
29/05/2022;22:00:00;Suape;PE06;CO;0.468;ug/m3;Automática
29/05/2022;22:00:00;Suape;PE06;MP10;10;ug/m3;Automática
29/05/2022;22:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
29/05/2022;22:00:00;Suape;PE06;NO2;0.71;ug/m3;Automática
29/05/2022;23:00:00;Suape;PE06;SO2;7.05;ug/m3;Automática
29/05/2022;23:00:00;Suape;PE06;CO;0.464;ug/m3;Automática
29/05/2022;23:00:00;Suape;PE06;MP10;10;ug/m3;Automática
29/05/2022;23:00:00;Suape;PE06;MP2.5;3;ug/m3;Automática
29/05/2022;23:00:00;Suape;PE06;NO2;0.69;ug/m3;Automática
30/05/2022;00:00:00;Suape;PE06;SO2;3.94;ug/m3;Automática
30/05/2022;00:00:00;Suape;PE06;CO;0.432;ug/m3;Automática
30/05/2022;00:00:00;Suape;PE06;MP10;5;ug/m3;Automática
30/05/2022;00:00:00;Suape;PE06;MP2.5;5;ug/m3;Automática
30/05/2022;00:00:00;Suape;PE06;NO2;2.37;ug/m3;Automática
30/05/2022;01:00:00;Suape;PE06;SO2;6.24;ug/m3;Automática
30/05/2022;01:00:00;Suape;PE06;CO;0.465;ug/m3;Automática
30/05/2022;01:00:00;Suape;PE06;MP10;13;ug/m3;Automática
30/05/2022;01:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
30/05/2022;02:00:00;Suape;PE06;CO;0.464;ug/m3;Automática
30/05/2022;02:00:00;Suape;PE06;MP10;10;ug/m3;Automática
30/05/2022;02:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
30/05/2022;03:00:00;Suape;PE06;MP10;11;ug/m3;Automática
30/05/2022;03:00:00;Suape;PE06;NO2;1.95;ug/m3;Automática
30/05/2022;04:00:00;Suape;PE06;SO2;6.68;ug/m3;Automática
30/05/2022;04:00:00;Suape;PE06;MP10;16;ug/m3;Automática
30/05/2022;04:00:00;Suape;PE06;NO2;2.1;ug/m3;Automática
30/05/2022;05:00:00;Suape;PE06;SO2;5.97;ug/m3;Automática
30/05/2022;05:00:00;Suape;PE06;CO;0.466;ug/m3;Automática
30/05/2022;05:00:00;Suape;PE06;MP10;14;ug/m3;Automática
30/05/2022;05:00:00;Suape;PE06;NO2;1.13;ug/m3;Automática
30/05/2022;06:00:00;Suape;PE06;SO2;7.22;ug/m3;Automática
30/05/2022;06:00:00;Suape;PE06;CO;0.462;ug/m3;Automática
30/05/2022;06:00:00;Suape;PE06;MP10;14;ug/m3;Automática
30/05/2022;06:00:00;Suape;PE06;MP2.5;0;ug/m3;Automática
30/05/2022;06:00:00;Suape;PE06;NO2;1.18;ug/m3;Automática
30/05/2022;07:00:00;Suape;PE06;SO2;7.03;ug/m3;Automática
30/05/2022;07:00:00;Suape;PE06;CO;0.467;ug/m3;Automática
30/05/2022;07:00:00;Suape;PE06;MP10;9;ug/m3;Automática
30/05/2022;07:00:00;Suape;PE06;MP2.5;1;ug/m3;Automática
